"type","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","Leading_edge","minusLogP","minusLogFDR","sig"
"MN-3","Pearson.est","ribonucleotide reductase inhibitor",-0.65322,-1.55,0.0401,1148,0.345,"fludarabine, fludarabine.phosphate, gemcitabine, hydroxyurea, cladribine, clofarabine",1.39685562737982,0.462180904926726,FALSE
"MN-3","Pearson.est","serotonin receptor agonist",-0.61557,-1.43,0.0772,992,0.427,"ipsapirone, SR.57227A, zolmitriptan, aripiprazole",1.11238269966426,0.369572124974976,FALSE
"MN-3","Pearson.est","serotonin receptor antagonist",-0.35709,-0.843,0.68,1194,0.924,"paliperidone, lerisetron, aripiprazole",0.167491087293764,0.0343280287798933,FALSE
"MN-3","Pearson.est","sodium channel blocker",-0.28451,-0.679,0.874,824,1,"mexiletine, butamben, mepivacaine, lappaconite, triamterene, benzethonium, oxcarbazepine",0.058488567365597,0,FALSE
"MN-3","Pearson.est","src inhibitor",0.44805,1.26,0.199,72,0.389,"saracatinib, ZM.306416, dasatinib",0.701146923590293,0.410050398674292,FALSE
"MN-3","Pearson.est","sterol demethylase inhibitor",-0.61603,-1.46,0.0741,1286,0.392,"posaconazole, chlormidazole",1.13018179202067,0.406713932979543,FALSE
"MN-3","Pearson.est","TGF beta receptor inhibitor",0.53968,1.54,0.0781,187,0.208,"SB.431542, repsox, LY2109761",1.1073489661227,0.681936665037238,FALSE
"MN-3","Pearson.est","thymidylate synthase inhibitor",-0.5749,-1.38,0.102,829,0.449,"ftorafur, capecitabine, carmofur, doxifluridine, raltitrexed, trifluridine",0.991399828238082,0.347753658996677,FALSE
"MN-3","Pearson.est","topoisomerase inhibitor",-0.71409,-1.7,0.00793,1153,0.191,"doxorubicin, fleroxacin, SN.38, epirubicin, exatecan.mesylate, mitoxantrone, voreloxin, amsacrine, TAS.103, valrubicin, etoposide.phosphate, amonafide, daunorubicin, nemorubicin, irinotecan, teniposide, rubitecan, etoposide, genz.644282, topotecan",2.1007268126824,0.718966632752272,TRUE
"MN-3","Pearson.est","tubulin polymerization inhibitor",-0.64631,-1.5,0.0588,1160,0.335,"docetaxel, podophyllotoxin, ABT.751, epothilone.b, fosbretabulin, vincristine, combretastatin.A.4, dolastatin.10, taltobulin, flubendazole, vindesine, paclitaxel, CYT.997, vinblastine, KX2.391, verubulin, BNC105",1.23062267392386,0.474955192963155,FALSE
"MN-3","Pearson.est","tyrosine kinase inhibitor",0.35965,0.952,0.468,72,0.691,"vandetanib, BMS.599626, AV.412, CP.724714, dasatinib",0.329754146925876,0.160521952625802,FALSE
"MN-3","Pearson.est","VEGFR inhibitor",-0.34204,-0.81,0.704,1209,0.885,"cediranib, regorafenib, motesanib, tivozanib, lenvatinib, KI.8751, linifanib, nintedanib, pazopanib, dovitinib, SAR131675, RAF265, axitinib",0.152427340857888,0.0530567293021746,FALSE
"MN-3","Pearson.est","vitamin D receptor agonist",0.59556,1.6,0.0678,88,0.23,"maxacalcitol, calcitriol, tacalcitol",1.16877030613294,0.638272163982407,FALSE
